Sigla Aerea;NumeroAssentos;Origem;Destino;Partida Prevista;Situacao Chegada
AZU;174;SBBE;SBKP;01/01/2025 08:05;Antecipado
AZU;174;SBGL;SBRF;01/01/2025 11:55;Atraso 30-60
AZU;174;SBKP;SBCF;01/01/2025 21:05;Pontual
AZU;174;SBCF;SBJP;01/01/2025 13:05;Antecipado
AZU;214;SBRF;SBEG;01/01/2025 22:35;Antecipado
AZU;174;SBJP;SBCF;01/01/2025 16:20;Antecipado
AZU;70;SBSG;SBRF;01/01/2025 18:45;Antecipado
AZU;174;SBGL;SBRF;01/01/2025 16:25;Antecipado
AZU;174;SBRF;SBGL;01/01/2025 22:00;Pontual
AZU;70;SBLO;SBKP;01/01/2025 19:45;Antecipado
AZU;118;SBRJ;SBKP;01/01/2025 18:00;Antecipado
AZU;174;SBKP;SBCF;01/01/2025 08:05;Antecipado
AZU;214;SBKP;SBPA;01/01/2025 17:30;Antecipado
AZU;70;SBKP;SBZM;01/01/2025 13:30;Antecipado
AZU;118;SBVT;SBCF;01/01/2025 10:05;Antecipado
AZU;174;SBKP;SBPA;01/01/2025 18:25;Antecipado
AZU;70;SBKP;SBMG;01/01/2025 13:15;Antecipado
AZU;118;SBCT;SBCG;01/01/2025 23:20;Antecipado
AZU;174;SBKP;SBJU;01/01/2025 23:00;Pontual
AZU;174;SBKP;SBPA;01/01/2025 22:10;Antecipado
AZU;70;SBRF;SBSG;01/01/2025 13:50;Antecipado
AZU;70;SBRF;SBJU;01/01/2025 22:50;Antecipado
AZU;174;SBPA;SBKP;01/01/2025 05:55;Antecipado
AZU;174;SBPA;SBKP;01/01/2025 10:30;Antecipado
AZU;174;SBKP;SBGO;01/01/2025 17:45;Antecipado
AZU;136;SBKP;SBGO;01/01/2025 08:30;Antecipado
AZU;174;SBRF;SBCF;01/01/2025 08:30;Antecipado
AZU;174;SBMQ;SBBE;01/01/2025 14:40;Antecipado
AZU;174;SBBE;SBKP;01/01/2025 17:00;Antecipado
AZU;136;SBGR;SBCY;01/01/2025 23:55;Antecipado
AZU;118;SBKP;SBCG;01/01/2025 23:55;Antecipado
AZU;118;SBKP;SBDN;01/01/2025 23:45;Antecipado
AZU;174;SBRF;SBSL;01/01/2025 12:20;Pontual
AZU;118;SBCF;SBGR;01/01/2025 17:30;Pontual
AZU;70;SBMK;SBCF;01/01/2025 19:15;Pontual
AZU;118;SBPA;SBKP;01/01/2025 15:20;Pontual
AZU;70;SBMK;SBCF;01/01/2025 10:35;Antecipado
AZU;174;SBKP;SBCX;01/01/2025 13:00;Antecipado
AZU;174;SBCF;SBSL;01/01/2025 22:55;Pontual
AZU;118;SBKP;SBJV;01/01/2025 22:10;Pontual
AZU;174;SBKP;SBCG;01/01/2025 18:20;Antecipado
AZU;174;SBCG;SBKP;01/01/2025 20:35;Pontual
AZU;214;SBGR;SBRF;01/01/2025 08:15;Antecipado
AZU;214;SBRF;SBGR;01/01/2025 09:45;Antecipado
AZU;214;SBGR;SBRF;01/01/2025 13:45;Antecipado
AZU;70;SBRF;SBMO;01/01/2025 17:15;Pontual
AZU;118;SBCF;SBSV;01/01/2025 23:55;Antecipado
AZU;118;SBCT;SBKP;01/01/2025 13:15;Antecipado
AZU;70;SBAR;SBRF;01/01/2025 14:50;Antecipado
AZU;214;SBRF;SBGR;01/01/2025 12:15;Atraso 120-240
AZU;174;SBCY;SBGR;01/01/2025 15:20;Antecipado
AZU;174;SBGO;SBRF;01/01/2025 12:00;Antecipado
AZU;136;SBKP;SBFL;01/01/2025 10:05;Antecipado
AZU;136;SBFL;SBKP;01/01/2025 12:00;Antecipado
AZU;118;SBSP;SBRJ;01/01/2025 12:10;Pontual
AZU;118;SBKP;SBCT;01/01/2025 15:05;Antecipado
AZU;136;SBCT;SBGL;01/01/2025 19:55;Antecipado
AZU;174;SBGO;SBRF;01/01/2025 18:40;Antecipado
AZU;70;SBZM;SBKP;01/01/2025 15:30;Pontual
AZU;174;SBSV;SBCF;01/01/2025 15:20;Antecipado
AZU;214;SBKP;SBRF;01/01/2025 13:25;Pontual
AZU;174;SBKP;SBPJ;01/01/2025 14:40;Pontual
AZU;214;SBKP;SBRF;01/01/2025 14:50;Pontual
AZU;174;SBCF;SBSV;01/01/2025 16:45;Pontual
AZU;174;SBRF;SBFZ;01/01/2025 12:15;Pontual
AZU;70;SBRF;SBSG;01/01/2025 17:10;Antecipado
AZU;214;SBPA;SBKP;01/01/2025 20:00;Pontual
AZU;174;SBCF;SBEG;01/01/2025 22:45;Antecipado
AZU;174;SBFZ;SBRF;01/01/2025 14:15;Pontual
AZU;70;SBJP;SBRF;01/01/2025 21:30;Antecipado
AZU;174;SBGR;SBPA;01/01/2025 11:40;Pontual
AZU;174;SBPA;SBGR;01/01/2025 13:50;Pontual
AZU;136;SBSV;SBRF;01/01/2025 06:00;Antecipado
AZU;118;SBCF;SBGO;01/01/2025 22:45;Antecipado
AZU;70;SBRF;SBMS;01/01/2025 13:25;Antecipado
AZU;136;SBGL;SBKP;01/01/2025 13:20;Antecipado
AZU;118;SBSP;SBCF;01/01/2025 18:45;Antecipado
AZU;136;SBCF;SBCT;01/01/2025 08:30;Pontual
AZU;136;SBNF;SBKP;01/01/2025 20:05;Antecipado
AZU;118;SBCT;SBKP;01/01/2025 16:40;Pontual
AZU;118;SBKP;SBCF;01/01/2025 17:40;Pontual
AZU;136;SBCF;SBGO;01/01/2025 12:15;Antecipado
AZU;136;SBGO;SBKP;01/01/2025 10:35;Pontual
AZU;136;SBKP;SBCT;01/01/2025 22:50;Antecipado
AZU;118;SBKP;SBRJ;01/01/2025 21:25;Antecipado
AZU;136;SBPA;SBGL;01/01/2025 15:00;Antecipado
AZU;174;SBKP;SBVT;01/01/2025 18:15;Pontual
AZU;136;SBGL;SBPA;01/01/2025 12:00;Antecipado
AZU;174;SBPA;SBGL;01/01/2025 21:00;
AZU;70;SBIP;SBCF;01/01/2025 11:15;Antecipado
AZU;118;SBCF;SBRJ;01/01/2025 13:20;Pontual
AZU;174;SBCF;SBPS;01/01/2025 12:55;Antecipado
AZU;174;SBPS;SBCF;01/01/2025 14:50;Antecipado
AZU;118;SBRJ;SBCF;01/01/2025 13:45;Pontual
AZU;118;SBRJ;SBKP;01/01/2025 10:00;Pontual
AZU;118;SBRJ;SBKP;01/01/2025 19:40;Pontual
AZU;118;SBCF;SBRJ;01/01/2025 15:30;Antecipado
AZU;136;SBFZ;SBBE;01/01/2025 19:00;Pontual
AZU;118;SBCF;SBRJ;01/01/2025 21:05;Pontual
AZU;174;SBPA;SBCF;01/01/2025 05:35;Antecipado
AZU;118;SBCF;SBVT;01/01/2025 18:40;Pontual
AZU;174;SBSG;SBKP;01/01/2025 16:45;Antecipado
AZU;174;SBGR;SBPA;01/01/2025 16:05;Atraso 30-60
AZU;118;SBRJ;SBKP;01/01/2025 16:00;Pontual
AZU;118;SBKP;SBRJ;01/01/2025 19:40;Antecipado
AZU;70;SBKP;SBML;01/01/2025 09:05;Antecipado
AZU;214;SBRF;SBKP;01/01/2025 12:55;Antecipado
AZU;214;SBKP;SBRF;01/01/2025 08:35;Pontual
AZU;174;SBCF;SBPA;01/01/2025 21:50;Pontual
AZU;118;SBKP;SBRJ;01/01/2025 08:10;Antecipado
AZU;136;SBCF;SBCY;01/01/2025 08:45;Antecipado
AZU;174;SBGL;SBRF;01/01/2025 08:50;Antecipado
AZU;118;SBRJ;SBKP;01/01/2025 21:40;Antecipado
AZU;174;SBPJ;SBKP;01/01/2025 17:35;Pontual
AZU;174;SBRF;SBCF;01/01/2025 15:20;Antecipado
AZU;174;SBCF;SBRF;01/01/2025 18:25;Atraso 30-60
AZU;118;SBKP;SBRJ;01/01/2025 14:15;Antecipado
AZU;118;SBRJ;SBCF;01/01/2025 19:05;Pontual
AZU;174;SBSN;SBBE;01/01/2025 14:35;Antecipado
AZU;174;SBKP;SBEG;01/01/2025 08:35;Antecipado
AZU;174;SBVT;SBKP;01/01/2025 20:25;
AZU;165;SBUL;SBKP;;
AZU;165;SBVT;SBUL;;
AZU;136;SBCT;SBCF;01/01/2025 18:30;Pontual
AZU;174;SBKP;SBBE;01/01/2025 21:45;Antecipado
AZU;174;SBGR;SBRF;01/01/2025 13:15;Antecipado
AZU;174;SBKP;SBGO;01/01/2025 13:20;Antecipado
AZU;118;SBKP;SBRJ;01/01/2025 11:00;Atraso 30-60
AZU;70;SBCT;SBPA;01/01/2025 19:00;Pontual
AZU;70;SWLC;SBKP;01/01/2025 16:30;Antecipado
AZU;136;SBCT;SBKP;01/01/2025 20:20;Antecipado
AZU;174;SBCF;SBKP;01/01/2025 21:15;Antecipado
AZU;70;SBPA;SBCT;01/01/2025 16:25;Pontual
AZU;174;SBCY;SBKP;01/01/2025 19:55;Pontual
AZU;70;SBPA;SBCT;01/01/2025 21:20;Antecipado
AZU;118;SBCF;SBGL;01/01/2025 23:50;Antecipado
AZU;70;SBMG;SBCT;01/01/2025 17:45;Pontual
AZU;174;SBRF;SBGL;01/01/2025 17:35;Pontual
AZU;174;SBKP;SBSV;01/01/2025 12:20;Antecipado
AZU;118;SBVT;SBCF;01/01/2025 20:15;Antecipado
AZU;118;SBKP;SBJV;01/01/2025 17:20;Antecipado
AZU;174;SBCF;SBSG;01/01/2025 23:00;Antecipado
AZU;174;SBRF;SBGO;01/01/2025 22:20;Antecipado
AZU;118;SBVT;SBCF;01/01/2025 16:15;Pontual
AZU;174;SBSP;SBRF;01/01/2025 08:20;Antecipado
AZU;118;SBSP;SBRJ;01/01/2025 19:15;Antecipado
AZU;136;SBKP;SBIL;01/01/2025 12:50;Pontual
AZU;136;SBIL;SBKP;01/01/2025 15:30;Atraso 30-60
AZU;174;SBEG;SBKP;01/01/2025 17:30;Pontual
AZU;174;SBSV;SBCF;01/01/2025 19:05;Pontual
AZU;174;SBSL;SBRF;01/01/2025 15:00;Pontual
AZU;118;SBCT;SBKP;01/01/2025 21:40;Antecipado
AZU;136;SBBR;SBKP;01/01/2025 19:55;Atraso 30-60
AZU;174;SBEG;SBKP;01/01/2025 13:00;Antecipado
AZU;174;SBKP;SBMO;01/01/2025 09:20;Antecipado
AZU;118;SBKP;SBCT;01/01/2025 21:00;Antecipado
AZU;136;SBKP;SBCT;01/01/2025 08:00;Antecipado
AZU;136;SBKP;SBAR;01/01/2025 23:30;Antecipado
AZU;70;SBRF;SBFZ;01/01/2025 17:45;Antecipado
AZU;70;SBFZ;SBRF;01/01/2025 20:15;Antecipado
AZU;136;SBKP;SBGL;01/01/2025 15:45;Pontual
AZU;70;SBSG;SBRF;01/01/2025 15:25;Antecipado
AZU;174;SBBR;SBRF;01/01/2025 08:30;Antecipado
AZU;136;SBKP;SBGL;01/01/2025 19:25;Pontual
AZU;136;SBGL;SBKP;01/01/2025 11:35;Antecipado
AZU;136;SBKP;SBCF;01/01/2025 06:15;Pontual
AZU;136;SBKP;SBCF;01/01/2025 10:20;Antecipado
AZU;174;SBGL;SBRF;01/01/2025 21:20;Antecipado
AZU;136;SBCF;SBSO;01/01/2025 23:55;Pontual
AZU;174;SBKP;SBEG;01/01/2025 13:05;Pontual
AZU;136;SBCF;SBCT;01/01/2025 22:10;Antecipado
AZU;118;SBKP;SBDN;01/01/2025 13:25;Antecipado
AZU;136;SBRF;SBSV;01/01/2025 17:05;Atraso 120-240
AZU;174;SBKP;SBBE;01/01/2025 18:45;Antecipado
AZU;70;SBCF;SBMK;01/01/2025 12:55;Antecipado
AZU;118;SBCF;SBKP;01/01/2025 19:40;Pontual
AZU;136;SBGL;SBKP;01/01/2025 17:30;Pontual
AZU;174;SBRF;SBSP;01/01/2025 08:15;Antecipado
AZU;70;SBFI;SBCT;01/01/2025 12:35;Antecipado
AZU;70;SBFN;SBRF;01/01/2025 15:05;Antecipado
AZU;214;SBKP;SBRF;01/01/2025 23:10;Antecipado
AZU;136;SBCF;SBKP;01/01/2025 08:10;Atraso 60-120
AZU;136;SBCF;SBCF;;
AZU;118;SBRJ;SBSP;01/01/2025 18:00;Atraso 30-60
AZU;110;SBRJ;SBRJ;;
AZU;70;SBKP;SBSR;01/01/2025 23:00;Pontual
AZU;136;SBFZ;SBBE;01/01/2025 09:40;Pontual
AZU;136;SBBE;SBFZ;01/01/2025 16:30;Antecipado
AZU;118;SBGL;SBCF;01/01/2025 13:20;Pontual
AZU;174;SBBR;SBRF;01/01/2025 19:15;Pontual
AZU;118;SBRJ;SBCF;01/01/2025 21:45;Antecipado
AZU;70;SBRP;SBKP;01/01/2025 14:35;Antecipado
AZU;70;SBCF;SBMK;01/01/2025 17:30;Antecipado
AZU;136;SBGO;SBCF;01/01/2025 14:20;Antecipado
AZU;136;SBCF;SBBR;01/01/2025 21:25;Pontual
AZU;136;SBCH;SBGL;;
AZU;136;SBGL;SBKP;;
AZU;136;SBCH;SBKP;01/01/2025 20:50;
AZU;70;SBKP;SBMG;01/01/2025 23:35;Antecipado
AZU;70;SBCF;SBIP;01/01/2025 14:00;Pontual
AZU;70;SBCF;SBIP;01/01/2025 21:50;Atraso 30-60
AZU;70;SBSR;SBKP;01/01/2025 11:00;Antecipado
AZU;136;SBKP;SBSV;01/01/2025 16:05;Antecipado
AZU;174;SBRF;SBSP;01/01/2025 12:45;Antecipado
AZU;118;SBKP;SBCT;01/01/2025 11:35;Antecipado
AZU;136;SBFZ;SBRF;01/01/2025 06:00;Antecipado
AZU;214;SBGR;SBRF;01/01/2025 22:10;Antecipado
AZU;70;SBAU;SBKP;01/01/2025 18:50;Antecipado
AZU;70;SBMG;SBKP;01/01/2025 10:30;Antecipado
AZU;136;SBKP;SBCH;01/01/2025 18:40;Antecipado
AZU;136;SBKP;SBGL;01/01/2025 11:35;Antecipado
AZU;118;SBCA;SBKP;01/01/2025 20:15;Antecipado
AZU;118;SBRJ;SBKP;01/01/2025 20:50;Antecipado
AZU;70;SBCF;SBUL;01/01/2025 12:50;Antecipado
AZU;70;SBUL;SBCF;01/01/2025 14:50;Antecipado
AZU;136;SBGO;SBCF;01/01/2025 19:25;Pontual
AZU;174;SBCF;SBKP;01/01/2025 06:00;Antecipado
AZU;70;SBCT;SBMG;01/01/2025 16:00;Pontual
AZU;174;SBSV;SBKP;01/01/2025 15:25;Antecipado
AZU;136;SBGL;SBKP;01/01/2025 09:40;Antecipado
AZU;118;SBJV;SBKP;01/01/2025 18:55;Antecipado
AZU;136;SBMA;SBBE;01/01/2025 14:40;Antecipado
AZU;174;SBCF;SBGR;01/01/2025 21:45;Antecipado
AZU;214;SBSV;SBKP;01/01/2025 11:30;Antecipado
AZU;174;SBBE;SBHT;01/01/2025 13:05;Antecipado
AZU;174;SBKP;SBPL;01/01/2025 22:50;Antecipado
AZU;70;SBML;SBKP;01/01/2025 10:45;Antecipado
AZU;136;SBCF;SBFL;01/01/2025 20:35;Atraso 60-120
AZU;136;SBCF;SBGO;01/01/2025 17:20;Pontual
AZU;118;SBKP;SBNF;01/01/2025 10:05;Antecipado
AZU;118;SBNF;SBKP;01/01/2025 11:50;Antecipado
AZU;118;SBCF;SBGR;01/01/2025 13:00;Antecipado
AZU;174;SBKP;SBCY;01/01/2025 17:00;Antecipado
AZU;174;SBCF;SBRF;01/01/2025 19:50;Atraso 60-120
AZU;174;SBCF;SBCF;;
AZU;174;SBSP;SBRF;01/01/2025 18:15;Antecipado
AZU;174;SBCF;SBFZ;01/01/2025 23:05;Antecipado
AZU;136;SBRF;SBFZ;01/01/2025 22:40;Pontual
AZU;70;SBRF;SBFN;01/01/2025 12:45;Antecipado
AZU;118;SBRJ;SBSP;01/01/2025 15:10;Antecipado
AZU;174;SBCF;SBMO;01/01/2025 23:55;Antecipado
AZU;70;SBCF;SBUL;01/01/2025 16:45;Antecipado
AZU;118;SBUL;SBKP;01/01/2025 16:20;Pontual
AZU;70;SBRF;SBFN;01/01/2025 06:30;Pontual
AZU;70;SBFN;SBRF;01/01/2025 08:55;Pontual
AZU;174;SBSP;SBRF;01/01/2025 12:55;Pontual
AZU;136;SBKP;SBGL;01/01/2025 06:05;Antecipado
AZU;174;SBRF;SBSP;01/01/2025 17:20;Pontual
AZU;174;SBRF;SBCF;01/01/2025 12:00;Pontual
AZU;174;SBKP;SBSG;01/01/2025 12:50;Antecipado
AZU;70;SBKP;SWLC;01/01/2025 14:00;Antecipado
AZU;70;SBMK;SBCF;01/01/2025 18:40;Antecipado
AZU;70;SBPL;SBRF;01/01/2025 10:20;Pontual
AZU;174;SBCF;SBSV;01/01/2025 12:50;Antecipado
AZU;174;SBRF;SBBR;01/01/2025 20:15;Antecipado
AZU;118;SBKP;SBRJ;01/01/2025 17:50;Antecipado
AZU;70;SBMO;SBRF;01/01/2025 09:20;Antecipado
AZU;118;SBRJ;SBGR;01/01/2025 17:30;Antecipado
AZU;174;SBRF;SBVT;01/01/2025 22:30;Antecipado
AZU;136;SBCT;SBKP;01/01/2025 06:05;Antecipado
AZU;118;SBKP;SBUL;01/01/2025 14:40;Pontual
AZU;214;SBRF;SBGR;01/01/2025 20:30;Pontual
AZU;136;SBCF;SBKP;01/01/2025 12:10;Antecipado
AZU;70;SBKG;SBRF;01/01/2025 21:15;Antecipado
AZU;174;SBKP;SBGO;01/01/2025 23:15;Antecipado
AZU;174;SBGO;SBKP;01/01/2025 05:55;Antecipado
AZU;70;SBCF;SBVC;01/01/2025 14:05;Pontual
AZU;70;SBAR;SBRF;01/01/2025 19:40;Antecipado
AZU;70;SBSV;SBAR;01/01/2025 18:15;Antecipado
AZU;70;SBVC;SBSV;01/01/2025 16:25;Antecipado
AZU;214;SBRF;SBKP;01/01/2025 03:15;Antecipado
AZU;174;SBKP;SBCY;01/01/2025 09:10;Antecipado
AZU;174;SBKP;SBCY;01/01/2025 23:50;Antecipado
AZU;174;SBCY;SBKP;01/01/2025 03:05;Pontual
AZU;70;SBMO;SBRF;01/01/2025 18:35;Antecipado
AZU;214;SBRF;SBKP;01/01/2025 17:30;Atraso 30-60
AZU;136;SBCH;SBFL;01/01/2025 18:00;Antecipado
AZU;136;SBFL;SBCH;01/01/2025 16:10;Antecipado
AZU;136;SBCG;SBKP;01/01/2025 03:30;Antecipado
AZU;136;SBKP;SBFL;01/01/2025 23:40;Pontual
AZU;118;SBCF;SBVT;01/01/2025 14:40;Pontual
AZU;136;SBKP;SBSV;01/01/2025 23:50;Antecipado
AZU;70;SBCF;SBUL;01/01/2025 22:50;Antecipado
AZU;174;SBKP;SBTE;01/01/2025 23:45;Pontual
AZU;214;SBEG;SBKP;01/01/2025 03:40;Antecipado
AZU;136;SBSV;SBKP;01/01/2025 19:10;Atraso 120-240
AZU;136;SBKP;SBCH;01/01/2025 23:30;Atraso 30-60
AZU;118;SBGR;SBCT;01/01/2025 17:10;Antecipado
AZU;136;SBBR;SBKP;01/01/2025 10:15;Antecipado
AZU;136;SBBR;SBKP;01/01/2025 15:05;Pontual
AZU;214;SBKP;SBRF;01/01/2025 17:55;Pontual
AZU;136;SBCG;SBKP;01/01/2025 15:30;Pontual
AZU;70;SBRF;SBFN;01/01/2025 11:20;Antecipado
AZU;70;SBFN;SBRF;01/01/2025 13:45;Pontual
AZU;136;SBCF;SBPJ;01/01/2025 23:55;Antecipado
AZU;136;SBFL;SBKP;01/01/2025 19:35;Antecipado
AZU;136;SBCF;SBMA;01/01/2025 23:20;Antecipado
AZU;118;SBCF;SBVT;01/01/2025 23:05;Antecipado
AZU;118;SBCF;SBGL;01/01/2025 11:40;Pontual
AZU;136;SBCY;SBCF;01/01/2025 15:20;Antecipado
AZU;70;SBCF;SBMK;01/01/2025 22:20;Pontual
AZU;174;SBCY;SBSI;01/01/2025 11:55;Antecipado
AZU;174;SBSI;SBCY;01/01/2025 13:35;Antecipado
AZU;174;SBKP;SBJP;01/01/2025 22:25;Antecipado
AZU;174;SBRF;SBCF;01/01/2025 17:15;Antecipado
AZU;118;SBRF;SBSV;01/01/2025 22:55;Pontual
AZU;174;SBBE;SBSN;01/01/2025 12:35;Antecipado
AZU;118;SBCF;SBGL;01/01/2025 15:20;Atraso 30-60
AZU;118;SBGL;SBCF;01/01/2025 17:00;Atraso 60-120
AZU;118;SBKP;SBGL;01/01/2025 23:25;Antecipado
AZU;214;SBKP;SBEG;01/01/2025 22:50;Pontual
AZU;174;SBPA;SBGR;01/01/2025 18:45;Atraso 30-60
AZU;174;SBCF;SBSP;01/01/2025 21:05;Antecipado
AZU;136;SBBE;SBMA;01/01/2025 12:55;Antecipado
AZU;118;SBCF;SBSP;01/01/2025 18:10;Antecipado
AZU;174;SBHT;SBBE;01/01/2025 14:45;Antecipado
AZU;70;SBRF;SBFN;01/01/2025 07:55;Antecipado
AZU;70;SBFN;SBRF;01/01/2025 10:25;Antecipado
AZU;174;SBSV;SBCF;01/01/2025 20:00;Pontual
AZU;136;SBRF;SBSL;01/01/2025 22:45;Antecipado
AZU;136;SBSL;SBIZ;02/01/2025 01:20;Pontual
AZU;174;SBKP;SBCF;01/01/2025 21:50;Pontual
AZU;214;SBRF;SBKP;01/01/2025 18:40;Atraso 30-60
AZU;174;SBCF;SBBE;01/01/2025 21:25;Pontual
AZU;136;SBGL;SBCF;01/01/2025 05:50;Antecipado
AZU;174;SBMO;SBKP;01/01/2025 12:50;Antecipado
AZU;118;SBDN;SBKP;01/01/2025 15:10;Pontual
AZU;136;SBSP;SBBR;01/01/2025 17:30;Pontual
AZU;70;SBKP;SBAE;01/01/2025 14:35;Antecipado
AZU;70;SBAE;SBKP;01/01/2025 16:00;Atraso 30-60
AZU;136;SBBR;SBCF;01/01/2025 19:25;Antecipado
AZU;174;SBRF;SBBE;01/01/2025 22:50;Pontual
AZU;174;SBEG;SBBE;01/01/2025 08:55;Antecipado
AZU;174;SBBE;SBEG;;
AZU;136;SBKP;SBCT;01/01/2025 18:40;Antecipado
AZU;118;SBGR;SBCF;01/01/2025 19:25;Pontual
AZU;136;SBKP;SBBR;01/01/2025 17:35;Pontual
AZU;136;SBBR;SBBE;01/01/2025 23:25;Antecipado
AZU;70;SBRF;SBJP;01/01/2025 20:20;Antecipado
AZU;174;SBGO;SBKP;01/01/2025 15:25;Pontual
AZU;174;SBBE;SBCF;01/01/2025 17:30;Pontual
AZU;70;SBKP;SBLO;01/01/2025 17:45;Antecipado
AZU;174;SBPS;SBKP;01/01/2025 15:35;Antecipado
AZU;174;SBCF;SBRB;01/01/2025 09:00;Antecipado
AZU;174;SBPV;SBCF;01/01/2025 15:45;Pontual
AZU;174;SBRB;SBPV;01/01/2025 13:55;Antecipado
AZU;70;SBRF;SBMO;01/01/2025 23:05;Antecipado
AZU;174;SBCF;SBRF;01/01/2025 23:00;Antecipado
AZU;174;SBRF;SBCF;01/01/2025 02:35;Antecipado
AZU;70;SBRF;SBKG;01/01/2025 19:55;Antecipado
AZU;136;SBIL;SBCF;01/01/2025 15:00;Antecipado
AZU;70;SBMG;SBKP;01/01/2025 15:20;Pontual
AZU;174;SBRF;SBBR;01/01/2025 16:00;Pontual
AZU;70;SBGV;SBCF;01/01/2025 15:55;Atraso 30-60
AZU;174;SBGR;SBPA;01/01/2025 23:20;Antecipado
AZU;136;SBNF;SBKP;01/01/2025 16:20;Pontual
AZU;174;SBRF;SBGL;01/01/2025 12:50;Antecipado
AZU;118;SBRJ;SBCF;01/01/2025 12:40;Atraso 30-60
AZU;70;SBLO;SBKP;01/01/2025 15:00;Antecipado
AZU;70;SBKP;SBSR;01/01/2025 17:45;Antecipado
AZU;70;SBMS;SBRF;01/01/2025 15:20;Antecipado
AZU;174;SBSP;SBRF;01/01/2025 22:15;Antecipado
AZU;118;SBRJ;SBSP;01/01/2025 11:40;Antecipado
AZU;136;SBKP;SBCF;01/01/2025 15:30;Pontual
AZU;214;SBFZ;SBKP;01/01/2025 12:50;Antecipado
AZU;118;SBKP;SBUL;01/01/2025 23:40;Antecipado
AZU;70;SBRF;SBPL;01/01/2025 17:25;Pontual
AZU;174;SBRF;SBGR;01/01/2025 08:35;Antecipado
AZU;70;SBPL;SBRF;01/01/2025 19:45;Pontual
AZU;174;SBRF;SBGO;01/01/2025 15:15;Pontual
AZU;174;SBKP;SBVT;01/01/2025 08:45;Antecipado
AZU;136;SBKP;SBBR;01/01/2025 08:00;Pontual
AZU;70;SBKP;SBRP;01/01/2025 23:25;Antecipado
AZU;214;SBKP;SBFZ;01/01/2025 08:40;Antecipado
AZU;70;SBRF;SBFN;01/01/2025 07:30;Antecipado
AZU;70;SBFN;SBRF;01/01/2025 09:55;Antecipado
AZU;118;SBKP;SBCA;01/01/2025 18:10;Pontual
AZU;174;SBCF;SBBE;01/01/2025 08:10;Antecipado
AZU;118;SBGR;SBRJ;01/01/2025 19:15;Antecipado
AZU;136;SBKP;SBBR;01/01/2025 12:50;Pontual
AZU;118;SBCF;SBRJ;01/01/2025 17:25;Pontual
AZU;70;SBIP;SBCF;01/01/2025 15:15;Pontual
AZU;70;SBCT;SBLO;01/01/2025 19:35;Pontual
AZU;70;SBLO;SBCT;01/01/2025 21:15;Antecipado
AZU;214;SBKP;SBSV;01/01/2025 08:25;Antecipado
AZU;174;SBGR;SBCY;01/01/2025 08:30;Antecipado
AZU;174;SBBE;SBCF;01/01/2025 07:55;Pontual
AZU;70;SBSR;SBKP;01/01/2025 19:30;Pontual
AZU;118;SBSP;SBCF;01/01/2025 14:45;Antecipado
AZU;136;SBCF;SBBR;01/01/2025 17:25;Antecipado
AZU;136;SBCT;SBKP;01/01/2025 09:40;Antecipado
AZU;118;SBGO;SBCY;01/01/2025 21:20;Antecipado
AZU;70;SBUL;SBCF;01/01/2025 10:55;Atraso 120-240
AZU;174;SBSL;SBKP;01/01/2025 17:10;Pontual
AZU;70;SBKP;SBRP;01/01/2025 13:10;Antecipado
AZU;118;SBGR;SBCT;01/01/2025 21:10;Antecipado
AZU;70;SBJV;SBKP;01/01/2025 14:40;Antecipado
AZU;174;SBKP;SBBE;01/01/2025 08:25;Antecipado
AZU;174;SBBE;SBMQ;01/01/2025 13:05;Antecipado
AZU;136;SBKP;SBFL;01/01/2025 14:15;Antecipado
AZU;174;SBCF;SBSV;01/01/2025 17:40;Pontual
AZU;174;SBKP;SBVT;01/01/2025 23:10;Antecipado
AZU;174;SBEG;SBBE;01/01/2025 20:30;Antecipado
AZU;174;SBKP;SBFI;01/01/2025 17:25;Pontual
AZU;174;SBFI;SBKP;01/01/2025 19:40;Antecipado
AZU;174;SBKP;SBSL;01/01/2025 13:10;Pontual
AZU;136;SBGL;SBKP;01/01/2025 21:10;Pontual
AZU;136;SBKP;SBCG;01/01/2025 13:15;Pontual
AZU;214;SBRF;SBGR;;
AZU;174;SBCF;SBRF;01/01/2025 12:50;Antecipado
AZU;118;SBRJ;SBSP;01/01/2025 10:05;Antecipado
AZU;118;SBKP;SBNF;01/01/2025 22:25;Pontual
AZU;136;SBCF;SBIL;01/01/2025 12:50;Antecipado
AZU;118;SBSP;SBRJ;01/01/2025 20:05;Antecipado
AZU;136;SBCF;SBKP;01/01/2025 13:50;Antecipado
AZU;136;SBKP;SBFL;01/01/2025 19:00;Antecipado
AZU;174;SBVT;SBKP;01/01/2025 05:50;Antecipado
AZU;70;SBUL;SBCF;01/01/2025 18:45;Pontual
AZU;174;SBKP;SBPS;01/01/2025 12:55;Antecipado
AZU;118;SBKP;SBCF;01/01/2025 16:45;Antecipado
AZU;136;SBKP;SBNF;01/01/2025 18:10;Pontual
AZU;136;SBKP;SBBR;01/01/2025 23:00;Pontual
AZU;70;SBKP;SBLO;01/01/2025 22:55;Antecipado
AZU;174;SBBE;SBBV;01/01/2025 22:45;Antecipado
AZU;174;SBCX;SBKP;01/01/2025 15:15;Antecipado
AZU;136;SBGL;SBCT;01/01/2025 17:45;Antecipado
AZU;70;SBRP;SBKP;01/01/2025 11:00;Antecipado
